Date_Time,Year,Month,Day,Hour,Minute,Day_Night,Departure_Location,Arrival_Location,Number_of_Passengers,Seat_Selection,Bus_Type,Customer_ID,Contact_Email,Contact_Phone,Ticket_Price,Payment_Method,Transaction_ID,Bus_Operator,Bus_ID,Departure_Time,Route_Info,Coupon_Code,Discount_Percentage,Cancellation_Time,Refund_Amount,Review_Text,Rating,Popular_Destinations,Regional_Trends,Bus_Occupancy,Punctuality,Peak_Travel_Seasons,Gender,Device_Type,Operating_System,Browser
2024-02-10 12:21:15,2024,2,10,12,21,Day,Cuddalore,Erode,1,"30, 12",Regular Non-AC,998584,customer71@example.com,+123456772889,101.02,Debit Card,1596650922,SRS Travels,BUS594,2024-03-30 10:14:09,"Chennai, Kumbakonam",DISCOUNT10,9,2024-02-09 05:20:12,19.77,Experience was average!,3.6,"Coimbatore, Erode, Tirunelveli, Neyveli, Tiruchirappalli",Region 1: Higher booking volume in this region,0.85,On-time performance is 83%,"Season 6, Season 6",Male,Tablet,Windows,Opera
2021-10-11 14:32:24,2021,10,11,14,32,Day,Nagercoil,Tirunelveli,2,"24, 1",Double Decker AC/Non-AC,919399,customer57@example.com,+123456743089,227.24,Debit Card,2966486316,SRS Travels,BUS141,2024-09-15 02:42:13,"Ranipet, Thanjavur",DISCOUNT5,11,2023-12-14 07:38:34,37.3,Experience was average!,3.5,"Kancheepuram, Erode",Region 3: Higher booking volume in this region,0.87,On-time performance is 84%,"Season 2, Season 1",Male,Tablet,iOS,Firefox
2022-05-06 13:32:41,2022,5,6,13,32,Day,Chennai,Pollachi,2,"2, 13",Luxury AC/Non-AC,846832,customer98@example.com,+123456749689,229.94,Debit Card,5368481565,ABT X Travels,BUS247,2023-09-21 20:31:37,"Salem, Karur, Rajapalayam",DISCOUNT12,13,2023-01-18 02:27:55,38.86,Experience was good!,3.4,"Erode, Vellore, Madurai, Karur",Region 3: Higher booking volume in this region,0.74,On-time performance is 70%,"Season 1, Season 5",Female,Tablet,iOS,Edge
2023-07-07 23:20:44,2023,7,7,23,20,Night,Madurai,Thoothukudi,4,"6, 1",Regular Non-AC,947892,customer36@example.com,+123456737089,148.91,Net Banking,8341065887,Parveen Travels,BUS253,2024-08-02 15:33:33,"Rajapalayam, Thoothukudi",DISCOUNT13,7,2023-07-25 17:27:21,46.35,Experience was average!,4.7,"Nagercoil, Salem, Kumbakonam, Chennai, Vellore",Region 3: Higher booking volume in this region,0.89,On-time performance is 94%,"Season 3, Season 6",Female,Tablet,macOS,Edge
2024-09-19 11:08:57,2024,9,19,11,8,Day,Thanjavur,Ranipet,2,"13, 11",Party Buses,460566,customer34@example.com,+123456761789,195.28,Net Banking,7115340119,Thirumal Alaghu Travels,BUS835,2023-09-15 15:04:28,"Vellore, Dindigul, Karur, Ranipet, Nagercoil",DISCOUNT13,17,2023-12-24 11:30:16,45.96,Experience was good!,3.7,"Thanjavur, Madurai, Neyveli, Chennai",Region 1: Higher booking volume in this region,0.91,On-time performance is 78%,"Season 7, Season 5",Male,Tablet,iOS,Chrome
2016-09-29 05:11:46,2016,9,29,5,11,Night,Kancheepuram,Coimbatore,3,"9, 14",AC Sleeper,181059,customer22@example.com,+123456731089,232.64,Debit Card,4570246172,SRM Transports,BUS821,2024-04-10 23:26:59,"Dindigul, Thoothukudi, Kumbakonam",DISCOUNT9,7,2024-01-11 10:52:12,25.28,Experience was good!,3.8,"Pollachi, Vellore, Tirunelveli, Kancheepuram",Region 3: Higher booking volume in this region,0.95,On-time performance is 98%,"Season 6, Season 6",Female,Tablet,macOS,Safari
2023-01-24 05:20:49,2023,1,24,5,20,Night,Nagercoil,Erode,4,"13, 14",AC Sleeper,491320,customer78@example.com,+123456733789,165.88,Debit Card,2588446042,Parveen Travels,BUS126,2024-11-17 23:42:33,"Cuddalore, Chennai",DISCOUNT1,10,2023-06-04 00:21:54,35.66,Experience was good!,3.8,"Thoothukudi, Vellore, Karur, Ranipet, Cuddalore",Region 5: Higher booking volume in this region,0.62,On-time performance is 99%,"Season 2, Season 2",Female,Mobile,iOS,Firefox
2022-03-19 07:36:33,2022,3,19,7,36,Day,Coimbatore,Kumbakonam,2,"30, 22",Luxury AC/Non-AC,444094,customer6@example.com,+123456776689,246.09,Credit Card,7544598624,Pandian Roadways,BUS615,2024-11-09 19:45:31,"Thanjavur, Karur, Pollachi",DISCOUNT9,10,2024-06-09 00:12:17,44.33,Experience was average!,4.4,"Thoothukudi, Nagercoil, Ranipet, Thanjavur",Region 1: Higher booking volume in this region,0.84,On-time performance is 93%,"Season 3, Season 7",Male,Tablet,Android,Firefox
2016-08-23 08:22:57,2016,8,23,8,22,Day,Kancheepuram,Vellore,4,"6, 9",AC Sleeper,917344,customer65@example.com,+123456718389,90.82,Credit Card,3807018422,Hindusthan Travels,BUS811,2023-09-03 03:44:50,"Tiruchirappalli, Erode, Pollachi, Kumbakonam",DISCOUNT12,14,2023-10-06 03:42:29,27.16,Experience was excellent!,4.1,"Dindigul, Madurai, Tiruchirappalli, Pollachi, Vellore",Region 4: Higher booking volume in this region,0.57,On-time performance is 70%,"Season 6, Season 2",Male,Tablet,iOS,Chrome
2017-06-26 03:41:21,2017,6,26,3,41,Night,Erode,Coimbatore,2,"16, 12",Luxury AC/Non-AC,572293,customer89@example.com,+123456719489,243.95,Debit Card,3947476534,Pandian Roadways,BUS759,2024-01-25 17:12:53,"Thanjavur, Ranipet, Erode, Nagercoil",DISCOUNT7,11,2023-06-20 04:10:01,23.02,Experience was good!,3.4,"Ranipet, Neyveli, Cuddalore, Coimbatore",Region 4: Higher booking volume in this region,0.89,On-time performance is 99%,"Season 7, Season 7",Male,Tablet,iOS,Firefox
2017-07-27 10:19:38,2017,7,27,10,19,Day,Salem,Pollachi,2,"10, 8",Volvo AC,895827,customer97@example.com,+123456747189,138.59,Net Banking,9054803303,KPN Travels,BUS265,2023-02-16 06:31:48,"Neyveli, Madurai, Rajapalayam, Pollachi",DISCOUNT2,19,2024-12-11 20:25:35,44.59,Experience was average!,4.4,"Neyveli, Chennai, Coimbatore",Region 2: Higher booking volume in this region,0.61,On-time performance is 83%,"Season 4, Season 7",Female,Mobile,Android,Safari
2019-06-18 07:28:52,2019,6,18,7,28,Day,Madurai,Nagercoil,4,"8, 17",Mercedes Benz AC,616805,customer25@example.com,+123456722989,175.48,Debit Card,2379952787,Universal Travels,BUS941,2024-01-10 04:07:43,"Salem, Thanjavur, Madurai, Neyveli",DISCOUNT4,14,2023-03-19 03:19:52,19.82,Experience was average!,3.7,"Rajapalayam, Dindigul",Region 3: Higher booking volume in this region,0.65,On-time performance is 94%,"Season 1, Season 3",Male,Mobile,Android,Chrome
2016-03-01 13:54:53,2016,3,1,13,54,Day,Thoothukudi,Thoothukudi,1,"6, 13",Regular Non-AC,716442,customer99@example.com,+123456727489,184.78,Debit Card,7277484453,Bharathi Travels,BUS205,2023-09-29 19:38:03,"Kancheepuram, Tiruchirappalli, Pollachi, Vellore",DISCOUNT17,12,2023-03-09 22:33:49,15.95,Experience was good!,4.2,"Salem, Tiruchirappalli, Kumbakonam",Region 5: Higher booking volume in this region,0.85,On-time performance is 74%,"Season 4, Season 5",Female,Desktop,Android,Firefox
2023-12-29 00:55:15,2023,12,29,0,55,Night,Coimbatore,Dindigul,4,"14, 7",Volvo Multi-Axle AC,973682,customer75@example.com,+123456732089,206.63,Credit Card,2389158483,Ramu Travels,BUS311,2023-06-12 19:38:59,"Karur, Madurai, Ranipet, Erode, Tiruchirappalli",DISCOUNT1,20,2024-08-18 20:24:31,11.72,Experience was average!,4.4,"Thanjavur, Kancheepuram, Thoothukudi, Dindigul",Region 2: Higher booking volume in this region,0.53,On-time performance is 93%,"Season 3, Season 4",Male,Desktop,iOS,Chrome
2019-07-12 22:16:19,2019,7,12,22,16,Night,Kumbakonam,Rajapalayam,2,"14, 17",Regular Non-AC,331818,customer51@example.com,+123456770989,160.59,Credit Card,9570691801,Thirumal Alaghu Travels,BUS980,2024-02-29 01:57:25,"Kancheepuram, Tirunelveli",DISCOUNT9,7,2024-08-09 07:10:37,37.9,Experience was good!,4.4,"Nagercoil, Rajapalayam, Erode, Tiruchirappalli, Cuddalore",Region 3: Higher booking volume in this region,0.66,On-time performance is 99%,"Season 5, Season 7",Male,Mobile,iOS,Edge
2022-09-15 09:20:49,2022,9,15,9,20,Day,Thoothukudi,Pollachi,4,"3, 24",Non-AC Sleeper,876922,customer61@example.com,+123456749589,130.76,Credit Card,5471791633,Parveen Travels,BUS409,2024-04-06 13:53:50,"Salem, Madurai, Tirunelveli, Kancheepuram, Thoothukudi",DISCOUNT13,11,2023-05-24 16:47:00,10.28,Experience was excellent!,3.4,"Cuddalore, Thoothukudi, Ranipet, Pollachi, Erode",Region 1: Higher booking volume in this region,0.74,On-time performance is 83%,"Season 5, Season 1",Male,Mobile,Windows,Safari
2018-04-30 04:38:34,2018,4,30,4,38,Night,Kumbakonam,Kancheepuram,4,"26, 13",Mercedes Benz AC,621531,customer14@example.com,+123456792989,150.71,Credit Card,8005734083,Bharathi Travels,BUS667,2023-04-17 04:29:14,"Rajapalayam, Neyveli, Dindigul, Thanjavur, Vellore",DISCOUNT7,18,2023-04-02 15:09:43,31.29,Experience was excellent!,4.3,"Chennai, Rajapalayam, Salem, Coimbatore, Madurai",Region 5: Higher booking volume in this region,0.62,On-time performance is 84%,"Season 3, Season 2",Female,Desktop,iOS,Opera
2022-06-11 19:48:46,2022,6,11,19,48,Night,Kumbakonam,Kumbakonam,3,"20, 21",Non-AC Sleeper,456316,customer42@example.com,+123456719789,254.31,Debit Card,2162086262,Universal Travels,BUS308,2024-06-03 23:33:43,"Thoothukudi, Nagercoil",DISCOUNT18,13,2024-02-16 22:54:43,21.37,Experience was average!,3.3,"Vellore, Kumbakonam",Region 5: Higher booking volume in this region,0.73,On-time performance is 88%,"Season 4, Season 4",Male,Desktop,iOS,Opera
2017-07-30 19:18:27,2017,7,30,19,18,Night,Salem,Thoothukudi,3,"3, 20",Volvo Multi-Axle AC,249524,customer56@example.com,+123456790489,229.67,Net Banking,7266797157,Kesineni Travels,BUS897,2024-05-09 08:43:58,"Chennai, Neyveli",DISCOUNT6,19,2024-05-15 14:18:00,19.26,Experience was excellent!,4.5,"Nagercoil, Karur, Rajapalayam",Region 4: Higher booking volume in this region,0.61,On-time performance is 99%,"Season 2, Season 5",Female,Mobile,Android,Safari
2018-01-19 13:11:02,2018,1,19,13,11,Day,Erode,Madurai,4,"7, 2",Scania AC,326592,customer31@example.com,+123456774389,202.25,Net Banking,5427046200,KPN Travels,BUS898,2024-01-29 13:10:53,"Vellore, Madurai, Dindigul, Thanjavur",DISCOUNT13,9,2024-10-06 12:40:10,23.36,Experience was good!,3.4,"Kumbakonam, Kancheepuram",Region 4: Higher booking volume in this region,0.54,On-time performance is 78%,"Season 1, Season 6",Female,Tablet,iOS,Firefox
2020-07-11 15:06:49,2020,7,11,15,6,Day,Kumbakonam,Tirunelveli,2,"5, 4",Scania AC,248390,customer36@example.com,+123456729889,158.26,Debit Card,3987447917,Rathimeena Travels,BUS873,2023-05-11 07:57:26,"Salem, Neyveli, Pollachi, Thoothukudi",DISCOUNT20,15,2023-11-22 02:22:35,23.34,Experience was average!,3.7,"Salem, Madurai",Region 5: Higher booking volume in this region,0.83,On-time performance is 93%,"Season 6, Season 2",Male,Tablet,iOS,Chrome
2023-10-15 08:02:08,2023,10,15,8,2,Day,Cuddalore,Madurai,3,"6, 2",Regular Non-AC,629965,customer46@example.com,+123456721689,257.37,Net Banking,3816542125,Rathimeena Travels,BUS481,2023-01-09 06:04:27,"Kumbakonam, Thoothukudi, Kancheepuram, Neyveli, Dindigul",DISCOUNT15,14,2024-03-28 14:00:48,34.43,Experience was good!,4.9,"Vellore, Nagercoil, Thanjavur, Kumbakonam",Region 4: Higher booking volume in this region,0.75,On-time performance is 89%,"Season 1, Season 1",Male,Desktop,macOS,Edge
2019-06-26 19:56:32,2019,6,26,19,56,Night,Thoothukudi,Vellore,2,"27, 16",Volvo AC,314573,customer39@example.com,+123456799189,272.03,Credit Card,4207384375,SRS Travels,BUS762,2024-09-18 03:22:03,"Thanjavur, Nagercoil, Karur, Dindigul, Salem",DISCOUNT18,6,2023-11-25 06:07:27,27.3,Experience was average!,3.8,"Neyveli, Ranipet, Chennai, Erode",Region 1: Higher booking volume in this region,0.77,On-time performance is 98%,"Season 3, Season 5",Male,Desktop,Android,Chrome
2018-06-15 20:37:10,2018,6,15,20,37,Night,Cuddalore,Erode,2,"2, 7",Mercedes Benz AC,470515,customer34@example.com,+123456742389,171.0,Credit Card,3866619487,SRM Transports,BUS423,2024-01-03 04:29:40,"Thanjavur, Erode, Tiruchirappalli, Madurai",DISCOUNT3,20,2024-02-11 02:36:22,24.22,Experience was good!,3.4,"Neyveli, Erode",Region 4: Higher booking volume in this region,0.76,On-time performance is 97%,"Season 1, Season 6",Female,Mobile,iOS,Chrome
2017-12-05 14:40:42,2017,12,5,14,40,Day,Chennai,Thanjavur,4,"2, 30",Volvo AC,640275,customer22@example.com,+123456720489,181.97,Debit Card,5912893582,Universal Travels,BUS872,2024-11-21 05:43:56,"Rajapalayam, Thoothukudi, Dindigul",DISCOUNT8,11,2024-08-02 06:09:16,33.39,Experience was average!,3.9,"Rajapalayam, Thanjavur, Tirunelveli",Region 2: Higher booking volume in this region,0.61,On-time performance is 84%,"Season 1, Season 7",Female,Desktop,macOS,Safari
2023-02-28 19:24:44,2023,2,28,19,24,Night,Ranipet,Thanjavur,4,"18, 26",Non-AC Sleeper,358532,customer9@example.com,+123456789289,90.24,Net Banking,9669911206,RKT Tours and Travels,BUS833,2023-11-03 18:17:35,"Chennai, Cuddalore",DISCOUNT11,17,2024-02-12 07:17:40,36.14,Experience was good!,4.4,"Vellore, Ranipet",Region 5: Higher booking volume in this region,0.63,On-time performance is 85%,"Season 2, Season 6",Male,Desktop,Windows,Firefox
2022-02-10 02:49:45,2022,2,10,2,49,Night,Pollachi,Chennai,3,"14, 2",Volvo AC,700463,customer85@example.com,+123456770089,228.47,Credit Card,7617395151,Pandian Roadways,BUS368,2023-08-27 19:47:52,"Tirunelveli, Karur, Kumbakonam, Thanjavur, Tiruchirappalli",DISCOUNT14,14,2024-10-16 05:08:29,37.21,Experience was good!,3.6,"Dindigul, Madurai, Nagercoil, Pollachi",Region 3: Higher booking volume in this region,0.84,On-time performance is 82%,"Season 2, Season 7",Female,Tablet,Android,Chrome
2021-11-09 20:33:52,2021,11,9,20,33,Night,Pollachi,Nagercoil,1,"23, 24",Regular Non-AC,326769,customer19@example.com,+123456797589,297.3,Net Banking,5150352217,RKT Tours and Travels,BUS290,2024-09-28 20:26:13,"Nagercoil, Dindigul",DISCOUNT18,11,2024-05-07 21:44:11,25.73,Experience was average!,4.5,"Nagercoil, Thanjavur, Erode",Region 2: Higher booking volume in this region,0.96,On-time performance is 97%,"Season 5, Season 4",Male,Mobile,Android,Firefox
2023-09-20 03:57:55,2023,9,20,3,57,Night,Thanjavur,Thanjavur,1,"27, 13",Mercedes Benz AC,379818,customer9@example.com,+123456731489,183.98,Credit Card,4769077469,SRS Travels,BUS931,2024-09-15 16:32:13,"Kumbakonam, Karur, Ranipet, Nagercoil, Chennai",DISCOUNT20,5,2024-02-01 15:11:06,41.27,Experience was excellent!,3.7,"Erode, Tiruchirappalli",Region 1: Higher booking volume in this region,0.8,On-time performance is 81%,"Season 3, Season 6",Female,Mobile,Android,Edge
2016-05-21 17:15:40,2016,5,21,17,15,Day,Cuddalore,Thoothukudi,1,"16, 4",Mercedes Benz AC,598950,customer33@example.com,+123456746789,256.39,Net Banking,8475668229,KPN Travels,BUS467,2024-11-17 13:39:11,"Cuddalore, Kancheepuram, Coimbatore, Neyveli",DISCOUNT4,20,2024-12-21 03:11:17,21.72,Experience was average!,4.1,"Erode, Ranipet, Coimbatore, Kancheepuram, Rajapalayam",Region 3: Higher booking volume in this region,0.67,On-time performance is 81%,"Season 5, Season 4",Male,Mobile,Windows,Opera
2022-07-13 09:34:29,2022,7,13,9,34,Day,Kumbakonam,Pollachi,2,"14, 7",Non-AC Sleeper,277565,customer87@example.com,+123456720989,270.92,Credit Card,7608634605,SRS Travels,BUS389,2023-05-15 14:42:12,"Neyveli, Tiruchirappalli, Chennai, Coimbatore",DISCOUNT16,6,2024-09-11 23:31:43,16.95,Experience was excellent!,4.1,"Ranipet, Tirunelveli, Tiruchirappalli, Kumbakonam",Region 1: Higher booking volume in this region,0.61,On-time performance is 81%,"Season 4, Season 7",Male,Desktop,macOS,Opera
2021-09-01 15:25:17,2021,9,1,15,25,Day,Tirunelveli,Dindigul,3,"14, 14",Non-AC Sleeper,490415,customer83@example.com,+123456785689,178.88,Credit Card,2289054438,RKT Tours and Travels,BUS751,2024-10-02 02:46:49,"Pollachi, Thoothukudi, Kancheepuram, Salem",DISCOUNT2,12,2023-12-22 16:51:11,46.48,Experience was good!,4.4,"Nagercoil, Rajapalayam, Tiruchirappalli, Chennai, Pollachi",Region 4: Higher booking volume in this region,0.56,On-time performance is 82%,"Season 2, Season 4",Male,Mobile,iOS,Opera
2018-02-01 23:11:13,2018,2,1,23,11,Night,Thanjavur,Kancheepuram,4,"30, 10",Mercedes Benz AC,457204,customer42@example.com,+123456743889,266.98,Debit Card,7544804924,Pandian Roadways,BUS491,2024-11-24 16:32:04,"Thoothukudi, Rajapalayam",DISCOUNT2,6,2024-04-02 12:14:22,21.47,Experience was average!,4.3,"Chennai, Rajapalayam, Madurai, Cuddalore",Region 1: Higher booking volume in this region,0.94,On-time performance is 93%,"Season 5, Season 3",Male,Desktop,iOS,Opera
2024-11-09 23:52:50,2024,11,9,23,52,Night,Ranipet,Tirunelveli,3,"22, 10",Mercedes Benz AC,471798,customer16@example.com,+123456711289,177.72,Debit Card,5345134074,National Travels,BUS621,2023-01-10 10:38:51,"Madurai, Cuddalore, Kancheepuram, Tirunelveli, Thanjavur",DISCOUNT3,16,2023-11-29 06:44:20,47.75,Experience was average!,4.8,"Pollachi, Chennai, Kancheepuram, Thanjavur",Region 5: Higher booking volume in this region,0.92,On-time performance is 90%,"Season 7, Season 7",Female,Desktop,iOS,Opera
2018-11-07 03:12:15,2018,11,7,3,12,Night,Chennai,Dindigul,3,"1, 3",Regular Non-AC,640764,customer42@example.com,+123456761289,291.26,Credit Card,5348323006,MJT Travels,BUS595,2023-04-28 22:44:54,"Rajapalayam, Karur",DISCOUNT9,8,2024-05-15 06:54:27,40.46,Experience was excellent!,4.3,"Dindigul, Tiruchirappalli, Kancheepuram, Coimbatore, Ranipet",Region 4: Higher booking volume in this region,0.81,On-time performance is 90%,"Season 7, Season 2",Male,Tablet,macOS,Firefox
2017-08-18 17:25:27,2017,8,18,17,25,Day,Thoothukudi,Kancheepuram,3,"2, 22",Non-AC Sleeper,671224,customer33@example.com,+123456725689,195.08,Credit Card,7605740569,MJT Travels,BUS949,2024-04-10 17:54:42,"Ranipet, Pollachi, Karur, Neyveli",DISCOUNT5,5,2023-02-26 20:16:51,24.76,Experience was good!,3.5,"Ranipet, Kancheepuram, Erode",Region 1: Higher booking volume in this region,0.52,On-time performance is 73%,"Season 3, Season 2",Male,Desktop,iOS,Edge
2018-10-13 21:52:22,2018,10,13,21,52,Night,Coimbatore,Chennai,2,"25, 17",Double Decker AC/Non-AC,349170,customer79@example.com,+123456793689,263.12,Net Banking,1255361771,Parveen Travels,BUS788,2024-07-14 18:04:10,"Salem, Chennai, Madurai",DISCOUNT1,13,2024-10-27 09:29:00,12.42,Experience was excellent!,3.7,"Tiruchirappalli, Kumbakonam, Thoothukudi, Vellore",Region 3: Higher booking volume in this region,0.78,On-time performance is 74%,"Season 6, Season 5",Male,Tablet,iOS,Edge
2022-04-29 23:59:28,2022,4,29,23,59,Night,Karur,Ranipet,3,"5, 16",Regular Non-AC,220174,customer10@example.com,+123456791289,96.04,Debit Card,6457259741,SRS Travels,BUS545,2023-12-25 23:36:11,"Salem, Kumbakonam, Coimbatore, Karur",DISCOUNT16,9,2024-05-03 05:44:30,17.74,Experience was excellent!,3.3,"Dindigul, Coimbatore, Tiruchirappalli",Region 1: Higher booking volume in this region,0.79,On-time performance is 72%,"Season 1, Season 7",Female,Desktop,Android,Opera
2017-11-24 17:06:35,2017,11,24,17,6,Day,Thoothukudi,Neyveli,2,"4, 3",Scania AC,166177,customer3@example.com,+123456793089,199.56,Net Banking,7133222228,SRS Travels,BUS261,2023-03-02 19:04:57,"Kancheepuram, Erode, Thanjavur, Dindigul",DISCOUNT20,8,2024-12-20 23:19:14,12.87,Experience was excellent!,3.5,"Kancheepuram, Tirunelveli, Salem, Madurai, Tiruchirappalli",Region 1: Higher booking volume in this region,0.91,On-time performance is 74%,"Season 3, Season 4",Female,Tablet,macOS,Opera
2019-04-14 14:17:55,2019,4,14,14,17,Day,Cuddalore,Tirunelveli,4,"13, 12",Regular Non-AC,222273,customer52@example.com,+123456735489,160.1,Debit Card,5881326622,Thirumal Alaghu Travels,BUS814,2023-03-10 02:43:44,"Tiruchirappalli, Ranipet, Chennai, Tirunelveli, Cuddalore",DISCOUNT10,14,2024-11-24 18:58:20,16.83,Experience was good!,4.8,"Nagercoil, Tiruchirappalli, Ranipet, Thanjavur",Region 1: Higher booking volume in this region,0.56,On-time performance is 100%,"Season 6, Season 4",Female,Tablet,Windows,Opera
2017-10-24 03:43:11,2017,10,24,3,43,Night,Salem,Vellore,3,"7, 30",AC Sleeper,518217,customer10@example.com,+123456737489,262.64,Net Banking,1581424016,Ramu Travels,BUS895,2024-10-22 06:30:48,"Thanjavur, Vellore, Tiruchirappalli, Karur",DISCOUNT18,14,2023-01-17 07:11:31,22.6,Experience was good!,3.0,"Thoothukudi, Nagercoil, Neyveli, Thanjavur, Pollachi",Region 5: Higher booking volume in this region,0.81,On-time performance is 83%,"Season 7, Season 7",Female,Desktop,Windows,Opera
2018-07-24 01:41:41,2018,7,24,1,41,Night,Karur,Madurai,4,"12, 26",Party Buses,237431,customer73@example.com,+123456712489,216.27,Net Banking,9084568890,SRM Transports,BUS910,2024-01-02 21:41:39,"Karur, Thanjavur",DISCOUNT9,10,2024-02-21 17:19:57,41.8,Experience was good!,4.8,"Cuddalore, Salem, Coimbatore",Region 2: Higher booking volume in this region,0.8,On-time performance is 78%,"Season 7, Season 1",Male,Mobile,iOS,Edge
2023-08-26 06:16:13,2023,8,26,6,16,Day,Thoothukudi,Ranipet,4,"9, 19",Volvo Multi-Axle AC,511614,customer81@example.com,+123456786089,73.08,Debit Card,5638988712,MJT Travels,BUS687,2023-11-23 23:07:05,"Thanjavur, Chennai, Neyveli, Nagercoil",DISCOUNT11,7,2024-01-30 21:56:33,45.98,Experience was good!,4.8,"Tiruchirappalli, Cuddalore, Neyveli, Thanjavur, Thoothukudi",Region 5: Higher booking volume in this region,0.67,On-time performance is 72%,"Season 7, Season 5",Female,Tablet,macOS,Edge
